id,customer_id,product_id,customer_name,customer_city,product_name,price,quantity,order_date,status
4730,10356,1581,Jack Anderson,Los Angeles,Speaker,426.55,7,2024-08-17,processing
4731,3650,4648,Noah Harris,San Antonio,Mouse,224.66,9,2024-12-10,processing
4732,702,8878,David Brown,San Jose,Headphones,28.85,2,2024-04-21,pending
4733,10982,5378,Olivia Martin,San Diego,Speaker,234.61,1,2024-12-12,delivered
4734,341,8539,Ivy Taylor,Los Angeles,Microphone,164.61,5,2024-06-17,delivered
4735,8361,5910,Leo Jackson,Phoenix,Keyboard,39.88,2,2024-04-23,pending
4736,3901,8171,Leo Jackson,Phoenix,Webcam,449.14,4,2024-05-08,delivered
4737,697,1028,Paul Thompson,Phoenix,Laptop,149.86,6,2024-01-12,pending
4738,8008,7399,Leo Jackson,New York,Speaker,333.2,6,2024-07-28,shipped
4739,3390,1442,Alice Johnson,Chicago,Headphones,465.48,6,2024-10-13,processing
4740,138,321,Grace Wilson,Houston,Laptop,237.07,4,2024-10-17,shipped
4741,10869,2708,David Brown,Houston,Laptop,340.01,2,2024-02-16,shipped
4742,4924,3359,Leo Jackson,Philadelphia,Microphone,159.3,4,2024-12-15,shipped
4743,11791,5330,Henry Moore,San Jose,Adapter,55.86,1,2024-03-01,delivered
4744,11365,1124,Ivy Taylor,Chicago,Laptop,131.38,7,2024-02-10,pending
4745,7729,2003,Paul Thompson,Houston,Monitor,240.82,10,2024-03-12,pending
4746,532,5739,Ivy Taylor,New York,Headphones,17.5,5,2024-02-18,shipped
4747,1473,5846,Olivia Martin,New York,Mouse,309.89,5,2024-11-03,shipped
4748,7487,1820,Noah Harris,San Diego,Laptop,351.45,1,2024-04-08,shipped
4749,3164,7673,Frank Miller,San Antonio,Monitor,26.73,9,2024-08-23,pending
4750,14171,7681,Eve Davis,San Diego,Webcam,247.64,2,2024-05-28,pending
4751,8029,2849,Grace Wilson,Los Angeles,Speaker,50.18,4,2024-07-19,delivered
4752,9665,7203,Ivy Taylor,Los Angeles,Microphone,180.45,1,2024-03-17,shipped
4753,2000,4231,Carol Williams,Dallas,Mouse,298.68,3,2024-06-14,processing
4754,3111,2281,Grace Wilson,Los Angeles,Cable,397.88,9,2024-02-25,shipped
4755,4596,8577,Olivia Martin,San Diego,Adapter,432.55,10,2024-03-14,processing
4756,8611,4966,Kate Thomas,Chicago,Microphone,163.53,7,2024-11-18,processing
4757,10438,5704,Eve Davis,Los Angeles,Mouse,288.26,1,2024-01-27,shipped
4758,6706,3906,Leo Jackson,San Jose,Webcam,116.7,9,2024-01-05,delivered
4759,7725,5650,Ivy Taylor,Philadelphia,Headphones,282.68,7,2024-12-15,processing
4760,6019,2587,Jack Anderson,San Diego,Cable,351.47,6,2024-04-07,pending
4761,8045,8710,Leo Jackson,New York,Headphones,246.6,7,2024-05-06,processing
4762,13793,5658,Noah Harris,San Diego,Webcam,484.23,7,2024-12-22,processing
4763,11669,2203,Noah Harris,San Diego,Headphones,132.28,7,2024-09-24,pending
4764,1128,598,Noah Harris,San Diego,Keyboard,404.15,5,2024-05-16,shipped
4765,11480,9775,Frank Miller,San Diego,Keyboard,29.55,4,2024-09-14,delivered
4766,5084,6584,Jack Anderson,Chicago,Webcam,238.2,1,2024-11-06,shipped
4767,573,7784,Kate Thomas,Phoenix,Cable,146.03,5,2024-10-26,processing
4768,7761,1340,Jack Anderson,Dallas,Mouse,43.98,9,2024-03-21,shipped
4769,2322,5968,Alice Johnson,New York,Speaker,134.6,10,2024-02-19,delivered
4770,5334,5806,Ivy Taylor,San Jose,Keyboard,137.0,4,2024-11-17,pending
4771,1453,4110,Noah Harris,Dallas,Adapter,302.33,5,2024-04-08,shipped
4772,4107,1834,Leo Jackson,Dallas,Microphone,96.24,8,2024-12-27,pending
4773,10697,4282,Eve Davis,San Diego,Webcam,36.12,5,2024-06-01,shipped
4774,2682,4446,Ivy Taylor,Dallas,Laptop,380.63,2,2024-05-14,delivered
4775,1975,4901,Alice Johnson,Houston,Adapter,173.72,6,2024-01-06,processing
4776,6253,2010,Olivia Martin,San Antonio,Speaker,160.74,3,2024-10-18,shipped
4777,11696,2065,Paul Thompson,Philadelphia,Monitor,163.49,5,2024-12-08,processing
4778,11922,6449,Alice Johnson,Los Angeles,Keyboard,381.7,2,2024-11-20,shipped
4779,11820,793,Eve Davis,Houston,Laptop,374.6,5,2024-06-12,pending
4780,6330,4056,Ivy Taylor,San Jose,Webcam,53.63,9,2024-04-22,processing
4781,13823,8779,David Brown,Houston,Cable,109.68,4,2024-12-01,processing
4782,7298,5930,Eve Davis,Dallas,Monitor,102.16,8,2024-07-04,processing
4783,9826,5866,Bob Smith,Los Angeles,Cable,165.83,1,2024-04-22,processing
4784,4991,1699,Carol Williams,Los Angeles,Webcam,158.72,1,2024-02-22,delivered
4785,13170,4640,Henry Moore,Dallas,Webcam,200.33,4,2024-03-13,processing
4786,2270,784,Alice Johnson,New York,Keyboard,19.26,1,2024-12-18,pending
4787,8157,6674,Mary White,Phoenix,Keyboard,205.14,5,2024-12-24,delivered
4788,8670,3238,Kate Thomas,San Diego,Laptop,367.68,2,2024-06-19,delivered
4789,6998,7304,Jack Anderson,New York,Monitor,96.79,1,2024-11-20,shipped
4790,2330,7773,Mary White,Phoenix,Speaker,332.35,1,2024-11-22,delivered
4791,14403,3365,Carol Williams,Dallas,Microphone,382.13,2,2024-11-11,processing
4792,11732,3134,Henry Moore,Philadelphia,Webcam,107.69,1,2024-02-05,delivered
4793,9341,3466,Frank Miller,Houston,Keyboard,300.7,6,2024-04-06,pending
4794,8144,1724,Ivy Taylor,Phoenix,Cable,397.62,5,2024-02-15,pending
4795,5998,7417,Bob Smith,Chicago,Webcam,235.95,6,2024-06-04,shipped
4796,7706,1249,Grace Wilson,Dallas,Speaker,461.45,7,2024-12-27,processing
4797,14840,8028,Carol Williams,San Diego,Keyboard,206.01,4,2024-07-16,shipped
4798,13129,1622,Paul Thompson,New York,Speaker,449.93,3,2024-11-13,shipped
4799,679,3229,Grace Wilson,Chicago,Headphones,481.76,10,2024-03-25,pending
4800,11487,2968,Carol Williams,San Antonio,Microphone,271.95,6,2024-11-21,shipped
4801,3957,8402,Mary White,Dallas,Monitor,202.61,5,2024-03-07,pending
4802,6019,8636,Jack Anderson,San Diego,Cable,349.41,2,2024-12-19,pending
4803,7246,7517,Paul Thompson,San Jose,Microphone,58.41,8,2024-04-12,pending
4804,3926,9787,Henry Moore,Philadelphia,Speaker,163.17,10,2024-09-26,processing
4805,2129,6559,Olivia Martin,Phoenix,Cable,276.36,6,2024-06-05,shipped
4806,2851,9163,Paul Thompson,Dallas,Microphone,69.41,1,2024-11-17,pending
4807,4244,9897,Paul Thompson,Los Angeles,Microphone,296.51,8,2024-06-07,shipped
4808,9900,3588,David Brown,Phoenix,Monitor,243.7,4,2024-07-26,delivered
4809,436,7956,Noah Harris,Philadelphia,Adapter,294.95,5,2024-01-14,processing
4810,987,3942,Alice Johnson,Dallas,Headphones,57.63,10,2024-01-13,pending
4811,10885,487,Alice Johnson,Dallas,Speaker,264.33,8,2024-05-07,shipped
4812,7041,7934,Henry Moore,Houston,Headphones,275.03,1,2024-05-09,pending
4813,13024,2457,Henry Moore,New York,Monitor,38.07,5,2024-11-21,delivered
4814,6483,6354,Carol Williams,Phoenix,Cable,161.56,9,2024-08-21,processing
4815,2393,2399,Ivy Taylor,Chicago,Monitor,354.58,6,2024-05-17,delivered
4816,13457,6562,Mary White,Philadelphia,Keyboard,156.19,1,2024-03-10,delivered
4817,6900,3449,Leo Jackson,Philadelphia,Cable,248.97,3,2024-04-12,processing
4818,4923,239,Noah Harris,San Diego,Speaker,275.82,10,2024-11-02,shipped
4819,895,5434,Kate Thomas,San Jose,Monitor,416.56,9,2024-03-09,delivered
4820,10385,1164,Bob Smith,San Antonio,Cable,369.47,4,2024-02-23,shipped
4821,13916,9287,Kate Thomas,San Diego,Headphones,55.66,1,2024-08-28,shipped
4822,7029,6394,Bob Smith,Houston,Speaker,141.43,10,2024-08-16,delivered
4823,10783,7772,Grace Wilson,Phoenix,Speaker,320.8,8,2024-03-17,shipped
4824,8339,9444,Kate Thomas,San Diego,Speaker,235.04,7,2024-08-02,delivered
4825,12897,6652,Jack Anderson,San Jose,Microphone,192.46,3,2024-06-25,shipped
4826,7958,3332,Kate Thomas,Philadelphia,Keyboard,295.32,5,2024-07-28,shipped
4827,11539,1286,Leo Jackson,San Diego,Cable,402.11,5,2024-07-08,pending
4828,6652,5970,Jack Anderson,San Antonio,Webcam,57.97,8,2024-02-23,delivered
4829,5073,5378,Henry Moore,San Antonio,Speaker,246.58,5,2024-03-18,delivered
4830,5617,7816,Carol Williams,Phoenix,Laptop,212.57,6,2024-08-15,pending
4831,9108,9863,Ivy Taylor,Dallas,Monitor,317.52,6,2024-11-27,pending
4832,10812,7645,Mary White,San Jose,Headphones,231.12,1,2024-10-10,shipped
4833,12396,2901,Bob Smith,Phoenix,Laptop,397.17,1,2024-11-19,delivered
4834,13927,4452,Kate Thomas,New York,Laptop,124.8,9,2024-02-17,shipped
4835,13486,2953,Kate Thomas,San Antonio,Microphone,105.09,10,2024-07-24,processing
4836,12254,6173,Olivia Martin,Houston,Microphone,330.28,4,2024-11-27,shipped
4837,10110,2699,Kate Thomas,Los Angeles,Microphone,146.54,8,2024-08-10,shipped
4838,14460,3670,Kate Thomas,Phoenix,Laptop,11.96,9,2024-10-18,processing
4839,1036,8825,Carol Williams,San Jose,Speaker,484.4,2,2024-02-09,delivered
4840,581,8737,Olivia Martin,San Diego,Headphones,115.47,7,2024-04-10,shipped
4841,12173,988,Carol Williams,Dallas,Headphones,366.72,10,2024-11-12,shipped
4842,7741,1414,Alice Johnson,San Antonio,Speaker,247.53,9,2024-07-12,pending
4843,14789,6642,Leo Jackson,Philadelphia,Laptop,120.03,1,2024-12-07,processing
4844,4488,6765,David Brown,Chicago,Webcam,391.37,3,2024-07-19,shipped
4845,1989,457,Bob Smith,Los Angeles,Cable,11.19,6,2024-05-26,processing
4846,9212,7527,Frank Miller,Houston,Speaker,341.6,7,2024-03-22,delivered
4847,7902,1737,Grace Wilson,Philadelphia,Adapter,17.69,8,2024-05-07,shipped
4848,6494,3337,Jack Anderson,Phoenix,Monitor,56.75,4,2024-04-19,processing
4849,2178,8528,Leo Jackson,Phoenix,Speaker,162.67,3,2024-12-17,shipped
4850,14410,9386,Ivy Taylor,Los Angeles,Laptop,312.58,3,2024-06-15,shipped
4851,7792,3656,Bob Smith,Houston,Cable,514.99,5,2024-10-13,processing
4852,479,8749,Jack Anderson,San Jose,Webcam,209.9,1,2024-07-05,pending
4853,5555,6775,Olivia Martin,San Antonio,Cable,368.68,10,2024-12-26,shipped
4854,13024,6754,Henry Moore,New York,Cable,473.95,8,2024-04-27,delivered
4855,3029,9590,Frank Miller,Chicago,Adapter,463.63,2,2024-05-26,delivered
4856,2133,4496,Frank Miller,Los Angeles,Microphone,304.75,9,2024-03-06,delivered
4857,887,7589,Noah Harris,New York,Keyboard,174.9,3,2024-05-24,delivered
4858,8706,1020,Bob Smith,San Antonio,Cable,410.13,2,2024-09-20,shipped
4859,239,9498,Frank Miller,Dallas,Cable,366.29,4,2024-07-22,processing
4860,4959,7933,Ivy Taylor,Houston,Webcam,37.84,8,2024-07-19,processing
4861,10789,7389,Olivia Martin,Dallas,Mouse,416.32,9,2024-09-06,pending
4862,7575,3227,Ivy Taylor,New York,Adapter,474.12,7,2024-11-04,pending
4863,2335,3243,Kate Thomas,Phoenix,Speaker,54.68,7,2024-02-06,delivered
4864,7971,8395,Bob Smith,Philadelphia,Keyboard,471.86,10,2024-08-01,shipped
4865,12955,2300,David Brown,San Antonio,Webcam,70.8,2,2024-03-14,processing
4866,12303,5913,Leo Jackson,Chicago,Webcam,167.36,7,2024-09-10,pending
4867,9882,7028,Leo Jackson,San Jose,Mouse,384.58,2,2024-05-01,pending
4868,7173,5865,Ivy Taylor,San Antonio,Adapter,482.06,10,2024-03-02,processing
4869,1643,2416,Alice Johnson,Dallas,Webcam,199.74,5,2024-07-16,pending
4870,7029,1665,Bob Smith,Houston,Headphones,118.48,2,2024-12-09,delivered
4871,6726,2304,Carol Williams,Phoenix,Webcam,115.26,2,2024-07-07,pending
4872,14302,1990,Bob Smith,San Antonio,Laptop,24.72,8,2024-05-02,shipped
4873,13908,1972,Mary White,Los Angeles,Mouse,374.94,9,2024-01-11,pending
4874,6872,5825,Eve Davis,Phoenix,Headphones,50.21,8,2024-08-16,pending
4875,6092,8637,Leo Jackson,Dallas,Speaker,321.34,1,2024-07-16,delivered
4876,12226,2588,Henry Moore,Los Angeles,Microphone,190.31,8,2024-11-09,pending
4877,4024,1272,Noah Harris,Chicago,Mouse,295.71,5,2024-01-03,pending
4878,8791,7038,Henry Moore,San Diego,Adapter,487.68,5,2024-05-15,delivered
4879,1969,9871,Henry Moore,San Jose,Webcam,131.26,3,2024-07-18,delivered
4880,5253,9765,Olivia Martin,San Jose,Adapter,291.71,5,2024-02-06,processing
4881,514,1238,Grace Wilson,Dallas,Laptop,218.45,5,2024-10-23,processing
4882,12101,9031,Paul Thompson,Chicago,Keyboard,16.89,1,2024-11-15,processing
4883,13848,6651,Frank Miller,Chicago,Keyboard,179.85,4,2024-02-14,delivered
4884,713,3094,Noah Harris,Los Angeles,Monitor,46.42,2,2024-11-08,delivered
4885,5335,2474,David Brown,Phoenix,Webcam,279.73,2,2024-02-23,processing
4886,14551,5867,Frank Miller,San Diego,Laptop,287.68,3,2024-05-20,processing
4887,14767,132,Paul Thompson,Los Angeles,Mouse,257.6,3,2024-11-17,pending
4888,10829,5463,Leo Jackson,Houston,Speaker,341.82,9,2024-10-26,processing
4889,12007,5694,Bob Smith,San Diego,Webcam,214.71,3,2024-02-07,pending
4890,8488,5373,Alice Johnson,San Diego,Adapter,60.73,1,2024-05-26,pending
4891,3939,4397,Kate Thomas,Phoenix,Webcam,217.62,6,2024-02-19,pending
4892,9698,9652,Mary White,Chicago,Speaker,408.18,7,2024-05-17,pending
4893,6539,3598,Alice Johnson,Los Angeles,Adapter,220.79,2,2024-04-09,pending
4894,2845,3801,Kate Thomas,Houston,Speaker,441.5,6,2024-09-06,shipped
4895,8161,7637,David Brown,San Jose,Adapter,395.46,6,2024-03-10,shipped
4896,9135,2978,Olivia Martin,Phoenix,Headphones,473.13,7,2024-01-03,processing
4897,7416,782,Jack Anderson,San Diego,Keyboard,236.68,4,2024-09-25,delivered
4898,14781,2357,Frank Miller,San Jose,Laptop,267.48,7,2024-03-23,shipped
4899,11075,3922,Ivy Taylor,San Antonio,Laptop,329.88,6,2024-03-04,processing
4900,1386,766,David Brown,Phoenix,Laptop,502.81,6,2024-02-22,pending
4901,5336,1519,Bob Smith,Los Angeles,Headphones,34.32,9,2024-07-05,pending
4902,10634,2155,Carol Williams,San Diego,Monitor,260.65,10,2024-02-28,pending
4903,10376,7187,Alice Johnson,Philadelphia,Mouse,345.12,1,2024-02-09,delivered
4904,1998,8975,Bob Smith,Los Angeles,Microphone,33.67,7,2024-07-25,shipped
4905,14583,57,Henry Moore,San Diego,Headphones,423.78,5,2024-02-22,shipped
4906,11841,9074,Olivia Martin,Phoenix,Speaker,467.77,2,2024-01-23,pending
4907,1495,9449,Frank Miller,Philadelphia,Headphones,145.54,9,2024-09-25,shipped
4908,11066,2840,Noah Harris,Houston,Mouse,178.91,2,2024-04-21,delivered
4909,275,1677,Frank Miller,Phoenix,Speaker,363.03,7,2024-07-17,delivered
4910,10157,5415,Jack Anderson,Los Angeles,Headphones,52.04,8,2024-03-16,delivered
4911,12479,6386,Grace Wilson,Chicago,Keyboard,445.03,7,2024-11-20,processing
4912,5265,7340,Jack Anderson,Chicago,Laptop,404.1,5,2024-10-27,pending
4913,4494,8825,Jack Anderson,Chicago,Speaker,482.22,6,2024-11-05,processing
4914,12501,8286,Mary White,San Jose,Microphone,233.86,1,2024-04-02,pending
4915,2289,2477,David Brown,Philadelphia,Monitor,14.53,8,2024-01-01,pending
4916,14855,354,Frank Miller,San Diego,Mouse,373.18,3,2024-01-19,processing
4917,9491,7080,Alice Johnson,Phoenix,Headphones,286.35,10,2024-06-17,delivered
4918,8500,5257,Kate Thomas,Houston,Headphones,160.25,1,2024-06-01,delivered
4919,3318,9414,Carol Williams,Los Angeles,Mouse,186.41,2,2024-09-26,delivered
4920,9193,6782,Eve Davis,Phoenix,Microphone,312.26,10,2024-10-19,processing
4921,3216,2581,Alice Johnson,Houston,Mouse,259.57,2,2024-08-27,shipped
4922,10060,5374,Leo Jackson,Dallas,Headphones,282.88,10,2024-05-08,shipped
4923,8909,4922,Ivy Taylor,New York,Keyboard,157.2,1,2024-08-04,processing
4924,10854,1388,Ivy Taylor,Chicago,Keyboard,14.28,5,2024-07-19,delivered
4925,11636,7764,Frank Miller,Houston,Keyboard,187.36,7,2024-08-04,pending
4926,7448,1681,Kate Thomas,Chicago,Webcam,73.11,7,2024-04-16,shipped
4927,14959,6469,Paul Thompson,New York,Speaker,358.12,10,2024-07-23,delivered
4928,14428,779,Bob Smith,San Diego,Webcam,229.72,9,2024-10-16,delivered
4929,7174,4575,Noah Harris,Philadelphia,Laptop,397.88,9,2024-01-10,processing
4930,13286,9158,Ivy Taylor,New York,Cable,387.73,7,2024-08-26,delivered
4931,4765,6292,Mary White,San Jose,Headphones,107.59,8,2024-08-28,shipped
4932,11695,848,Noah Harris,San Diego,Cable,293.13,5,2024-06-25,shipped
4933,2631,5544,Jack Anderson,New York,Cable,158.36,9,2024-05-16,shipped
4934,14623,5589,Olivia Martin,San Antonio,Speaker,287.92,7,2024-04-24,pending
4935,13691,1171,Jack Anderson,San Antonio,Monitor,101.48,6,2024-05-02,delivered
4936,3136,6685,Olivia Martin,Philadelphia,Laptop,38.65,2,2024-12-02,processing
4937,9790,8040,Paul Thompson,Chicago,Speaker,307.77,9,2024-09-26,shipped
4938,8764,3967,Henry Moore,New York,Laptop,43.98,9,2024-07-15,processing
4939,14047,4126,Ivy Taylor,San Antonio,Webcam,259.74,3,2024-06-18,delivered
4940,3853,8638,Bob Smith,Philadelphia,Microphone,26.01,6,2024-01-04,delivered
4941,1993,3011,Eve Davis,Philadelphia,Microphone,443.84,4,2024-07-03,processing
4942,4833,2023,Noah Harris,San Antonio,Keyboard,373.21,6,2024-12-06,processing
4943,1243,2484,Carol Williams,San Diego,Keyboard,297.86,2,2024-12-19,delivered
4944,6937,1511,Jack Anderson,San Antonio,Laptop,361.91,1,2024-07-04,delivered
4945,7984,1033,Olivia Martin,Los Angeles,Cable,140.31,6,2024-04-28,delivered
4946,2868,3342,Noah Harris,Houston,Laptop,301.67,1,2024-08-08,processing
4947,8975,1126,Noah Harris,Phoenix,Laptop,434.24,1,2024-11-16,processing
4948,14690,9517,David Brown,New York,Webcam,32.39,9,2024-10-17,processing
4949,3459,6912,Carol Williams,Chicago,Keyboard,432.22,4,2024-08-01,delivered
4950,12997,2805,Mary White,New York,Speaker,65.63,7,2024-12-20,pending
4951,6150,1279,Paul Thompson,Phoenix,Cable,171.72,7,2024-03-03,shipped
4952,10974,1841,Eve Davis,New York,Mouse,132.67,10,2024-08-23,processing
4953,3815,9444,Bob Smith,Houston,Speaker,223.75,2,2024-02-16,shipped
4954,2673,5513,Bob Smith,San Antonio,Keyboard,356.79,8,2024-01-17,delivered
4955,14331,8518,Paul Thompson,New York,Laptop,163.75,5,2024-05-17,processing
4956,11998,559,Frank Miller,Dallas,Mouse,191.54,8,2024-08-17,processing
4957,10586,1891,David Brown,Houston,Laptop,16.46,6,2024-02-16,processing
4958,5657,1386,Alice Johnson,San Diego,Speaker,442.13,10,2024-04-25,pending
4959,8252,4637,Kate Thomas,Philadelphia,Microphone,158.2,2,2024-05-19,delivered
4960,13609,9193,Carol Williams,Houston,Webcam,449.34,1,2024-05-08,delivered
4961,1052,6893,Leo Jackson,San Antonio,Headphones,322.63,7,2024-05-06,processing
4962,9745,4219,Jack Anderson,Phoenix,Headphones,364.47,4,2024-11-02,shipped
4963,4610,6412,Alice Johnson,Dallas,Mouse,165.69,4,2024-12-11,shipped
4964,6379,6317,Ivy Taylor,San Diego,Microphone,158.3,9,2024-10-17,delivered
4965,3249,4709,Olivia Martin,Houston,Cable,213.53,3,2024-03-10,pending
4966,12107,5149,Carol Williams,Chicago,Cable,144.01,3,2024-03-06,shipped
4967,4097,3998,Olivia Martin,New York,Cable,252.64,9,2024-10-05,pending
4968,276,7673,Eve Davis,San Antonio,Monitor,27.71,3,2024-01-23,shipped
4969,6036,4426,Mary White,San Jose,Adapter,104.06,3,2024-02-02,processing
4970,3192,3821,Paul Thompson,Dallas,Laptop,476.74,9,2024-11-22,shipped
4971,9515,2835,Eve Davis,Chicago,Adapter,206.59,3,2024-06-18,pending
4972,8179,524,Grace Wilson,Philadelphia,Keyboard,129.63,8,2024-05-23,processing
4973,3217,9370,Henry Moore,San Diego,Monitor,21.03,4,2024-02-26,processing
4974,5877,250,Henry Moore,Los Angeles,Speaker,380.16,3,2024-01-19,shipped
4975,10892,4872,David Brown,San Jose,Webcam,180.77,10,2024-02-19,delivered
4976,11367,7372,Jack Anderson,San Antonio,Webcam,264.08,4,2024-04-20,delivered
4977,13197,3036,Jack Anderson,San Diego,Speaker,106.93,4,2024-02-14,shipped
4978,6737,3338,Carol Williams,San Jose,Adapter,383.44,4,2024-04-09,shipped
4979,1907,4277,Mary White,Chicago,Mouse,475.47,6,2024-10-10,delivered
4980,14184,4823,Noah Harris,Los Angeles,Speaker,156.84,1,2024-04-04,delivered
4981,997,389,Leo Jackson,San Jose,Speaker,405.18,5,2024-02-15,processing
4982,13688,1780,Alice Johnson,San Diego,Webcam,370.41,2,2024-09-01,delivered
4983,9018,2173,Alice Johnson,Houston,Adapter,187.88,7,2024-06-16,shipped
4984,11086,4005,Noah Harris,San Antonio,Mouse,31.44,10,2024-01-04,shipped
4985,6956,7317,Carol Williams,Houston,Monitor,372.7,9,2024-02-18,pending
4986,11405,9716,Carol Williams,New York,Laptop,368.64,9,2024-09-01,shipped
4987,190,4573,Eve Davis,Los Angeles,Mouse,471.88,1,2024-09-11,shipped
4988,6257,9861,David Brown,San Diego,Keyboard,354.25,1,2024-11-25,pending
4989,11145,8391,Kate Thomas,San Antonio,Cable,224.84,5,2024-08-01,processing
4990,10058,7094,Jack Anderson,Los Angeles,Mouse,91.15,2,2024-01-16,pending
4991,937,4922,Jack Anderson,Chicago,Keyboard,149.93,10,2024-05-12,shipped
4992,12466,4854,Ivy Taylor,San Antonio,Laptop,10.91,7,2024-10-22,pending
4993,119,8981,Paul Thompson,San Diego,Webcam,276.93,6,2024-09-25,shipped
4994,13897,3281,Kate Thomas,New York,Keyboard,116.06,4,2024-03-07,shipped
4995,12845,7124,Alice Johnson,Houston,Monitor,232.01,3,2024-07-12,pending
4996,13529,992,Alice Johnson,Phoenix,Headphones,287.9,9,2024-08-03,shipped
4997,2792,6778,Noah Harris,Los Angeles,Cable,245.12,6,2024-08-20,processing
4998,9746,6915,Henry Moore,Philadelphia,Headphones,239.62,7,2024-05-08,shipped
4999,9291,3544,Eve Davis,Dallas,Speaker,352.61,1,2024-05-20,delivered
5000,8539,9904,Noah Harris,San Antonio,Laptop,17.91,6,2024-11-06,shipped
5001,7337,8692,Henry Moore,Chicago,Cable,448.0,5,2024-09-05,delivered
5002,5679,7126,Carol Williams,Los Angeles,Speaker,104.55,8,2024-06-07,delivered
5003,14538,3660,Alice Johnson,Los Angeles,Speaker,262.62,8,2024-04-04,processing
5004,7955,1160,Noah Harris,Philadelphia,Monitor,193.36,9,2024-01-27,delivered
5005,2870,6554,Henry Moore,San Antonio,Webcam,392.42,5,2024-01-03,delivered
5006,14092,880,Paul Thompson,San Jose,Keyboard,19.19,8,2024-11-18,pending
5007,9845,317,Alice Johnson,Dallas,Headphones,488.51,3,2024-09-12,pending
5008,6460,777,Leo Jackson,San Jose,Monitor,327.61,5,2024-11-15,shipped
5009,1932,7100,Frank Miller,New York,Speaker,73.62,6,2024-08-09,shipped
5010,11225,7735,Jack Anderson,Houston,Adapter,41.86,7,2024-06-22,delivered
5011,11905,9468,Eve Davis,Philadelphia,Microphone,449.4,8,2024-03-04,pending
5012,8205,8113,Alice Johnson,Houston,Microphone,76.83,6,2024-12-27,delivered
5013,5750,7905,Leo Jackson,Chicago,Monitor,78.15,10,2024-06-16,shipped
5014,1879,804,David Brown,Phoenix,Monitor,159.01,4,2024-11-04,shipped
5015,5168,1027,Mary White,Houston,Mouse,431.03,2,2024-06-28,shipped
5016,2463,3472,David Brown,Dallas,Webcam,119.23,4,2024-05-15,shipped
5017,9404,5694,Henry Moore,New York,Webcam,228.74,7,2024-12-02,delivered
5018,5014,7106,Jack Anderson,San Diego,Keyboard,365.48,4,2024-06-05,shipped
5019,3534,1146,Henry Moore,Houston,Adapter,353.55,3,2024-02-12,pending
5020,3862,369,Ivy Taylor,San Antonio,Speaker,475.23,2,2024-02-15,delivered
5021,12267,1100,Henry Moore,San Antonio,Monitor,164.9,9,2024-12-04,delivered
5022,6424,7300,Mary White,Phoenix,Webcam,166.9,6,2024-08-02,shipped
5023,2905,5507,Leo Jackson,San Jose,Mouse,433.41,9,2024-12-28,delivered
5024,7318,4544,Mary White,San Diego,Cable,438.09,8,2024-10-16,pending
5025,4782,9658,David Brown,Dallas,Speaker,168.97,5,2024-05-11,pending
5026,2552,7280,David Brown,San Diego,Microphone,247.84,5,2024-02-11,delivered
5027,3002,1702,Carol Williams,Los Angeles,Headphones,380.69,10,2024-02-16,processing
5028,11960,4394,Paul Thompson,San Jose,Speaker,81.62,6,2024-09-19,processing
5029,4235,5896,Mary White,Houston,Microphone,35.13,7,2024-04-11,delivered
5030,5029,1019,Leo Jackson,Philadelphia,Microphone,379.66,9,2024-12-10,pending
5031,13864,9167,Carol Williams,Chicago,Cable,512.76,6,2024-11-25,pending
5032,8572,59,Eve Davis,Houston,Keyboard,289.16,5,2024-08-03,processing
5033,6004,7053,Jack Anderson,New York,Mouse,294.69,8,2024-10-14,shipped
5034,9232,5183,Henry Moore,Houston,Keyboard,14.66,1,2024-10-26,delivered
5035,6310,4291,Bob Smith,New York,Microphone,132.17,10,2024-03-11,shipped
5036,7880,7386,Paul Thompson,San Antonio,Webcam,173.07,1,2024-02-13,processing
5037,14152,3111,Alice Johnson,Houston,Laptop,299.96,10,2024-08-10,delivered
5038,4179,2247,Carol Williams,Phoenix,Adapter,147.48,6,2024-07-10,delivered
5039,11637,1121,Grace Wilson,Phoenix,Laptop,11.34,10,2024-12-20,processing
5040,4097,19,Olivia Martin,New York,Speaker,129.53,6,2024-12-18,shipped
5041,7142,3685,Paul Thompson,Houston,Webcam,110.26,8,2024-05-25,processing
5042,6402,7526,Ivy Taylor,Chicago,Monitor,94.72,2,2024-11-02,pending
5043,712,6859,Alice Johnson,Houston,Adapter,434.59,1,2024-02-28,processing
5044,2465,4517,Eve Davis,San Antonio,Webcam,476.63,10,2024-08-23,processing
5045,9995,5655,Ivy Taylor,San Antonio,Keyboard,392.65,7,2024-09-04,processing
5046,3431,9982,Jack Anderson,Philadelphia,Microphone,367.44,2,2024-07-02,pending
5047,8059,7000,Paul Thompson,Dallas,Speaker,159.64,9,2024-10-11,processing
5048,14586,7560,Bob Smith,San Diego,Adapter,360.72,1,2024-10-13,processing
5049,1437,3775,Alice Johnson,San Jose,Cable,132.53,3,2024-02-03,processing
5050,13485,7943,Kate Thomas,San Jose,Microphone,402.71,7,2024-11-28,shipped
5051,595,9635,Henry Moore,Chicago,Keyboard,493.73,8,2024-10-07,processing
5052,9369,3047,Carol Williams,Chicago,Adapter,288.79,5,2024-11-16,processing
5053,6878,4868,Frank Miller,New York,Mouse,290.91,7,2024-06-04,pending
